ქჷმორთ, პირდაპირ ქინკიჯინ ასე თეურშენი გვალასდჷნი, თაურშე ქჷდუძახუა არამხუტუქ, ვეგმართავა, თაქ მა ვორექია დო ვაქიმინავა თენა.	He arrived. When he looked directly hither, when he was over the mountain, Aramkhutu called him not to come down there because it was him who was there and not do it.
დო ექ უწუა, სი მი რექ, თაშ თეშია დო მოკლეთ იწკჷმა ქიბჩხუბათია.	And he asked who he was. The other one told him, and, in a word, then they decided to fight.
ყვირას ქჷგმოდჷრთ არამხუტუქ, ყვირაშ გვალასჷ, ოხაჩქუეს - ოჩოკოჩიქ დო ქუდუჭყეს ართიანს ქუალეფიშ ჸოთამა.	Aramkhutu stood on over Kvira and Ochokochi stood on over Okhachkue, and they began throwing rocks at each other.
ასე ენეფ ოჸოთანდეს თე ქუალეფ, მუშ მადიდა იჸედ, ხომ ქო.	Well, the rocks they were throwing would be huge, right?!
ხოდა, იბრძოლეს კაი ხანი, რაღაც ვაფშ ასე, მარა თექი რამდენიმე, მუზმარენ დღასჷ.	And, for a long time, I hardly remember it now, but several days.
დო ბოლოს არამხუტუქია დოჭკირუა, ქჷმახვამილუა თი ქუა დო უკულ მაღურუდუნ ფერქ აშო ქაჸოთუა თი ბოლო ძალათ დოშაყარუუა რახანთჷ, ქაჸოთუა დო არამხუტუს ქჷმოხვადუა ხესჷ, კჷლეს დო ჭი გოჭკირუა რა, დაჭრა.	And, finally, Aramkhutu wounded him; he hit him with a rock, and then the other one who was dying threw one back with his final strength as he gathered strength, he threw it and hit Aramkhutu's arm, and wounded him slightly; he wounded him.
იქ დოღურჷ.	He [Ochokochi] died.
დო არამხუტუ ღორონთეფიშ ჩამომავალიდუა.	Aramkhutu was a descendant of gods.
უკულია ტობავარჩხილს ქინიბონუა თე ხე.	Later, he washed his arm in Tobavarchkhili.
ოდო ათიშ გურშენ ტობავარჩხილიშ წყარ რენია წმინდა დო ამდღა ხოლო ასე, მა ხოლო გილუურქუ ტობავარჩხილშა, ასე ბოლო წანემს ჟირ სუმშახ ქუვორდი დო იშენ ვორიდჷდ თი ამბეს, მით უმეტეს - ჯვეშეფი.	That is why the water of Tobavarchkhili is holy, and, even presently, I held back from it, particularly, older generation; I too visit Tobavarchkhili. In recent years, I was there two or three times.
თუმცა ჩქი ართო ვორდით დო მიდაფრთითჷნი, ართ ჩქჷნ ჯგუფიშ წევრიქ, თანმდებობაშ კოჩქ პირდაპირ ქინასხაპ დო ტან გიბონ თექ იშენიშენჷ.	However, we, several men, visited it together, and, when we arrived, one of our group, a public officer jumped into it and bathed thereby.
და ართ სათიშ დინახალე, ასე შხვანერო ვაგომგათ, მარა ართ სათიშ დინახალე, ესეგი ხუთ დღას ვარდ სოთინ ჭვიმა დო თიჯგუა მერეხიქ გიმალჷ, მიბრულედით გიმე, ონდო ელაფთით ჭყჷშიშ კარეშა.	In an hour, please understand my words correctly, but in an hour, for five days before that there had been any rain anywhere, there was such a shower of rain that we ran downhill until reached a herdsman's tent.
ხოდა რაც შეეხება ქუაქანცალიას.	And, as for Kuakantsalia.
ქუაქანცალია რენია არამხუტუს ვარდუაო აშო მოხვად ბოლო ქუაქჷ დო ჭკჷრჷნ, თინა რენია ქუაქანცალია.	Kuakantsalia is the rock that hit and wounded Aramkhutu. That one is Kuakantsalia.
ქუაქანცალია გჷნაგებ ქჷგაფჷნანო თქვა?	Have you heard about Kuakantsalia?
ქუაქანცალია ნამდვილ ვთოჟირ ტონაშ ქუა, ნამუთ მჷკოძ თე გვალასჷ, გეძჷ კჷნჷ მაჟია ქუასჷ დო კჷთჷს ქჷნკოდვანქ ჸათაშ თინა ხოლო და, დიკაკუანს, მიკ მიკ, კაკ კაკ.	Kuakantsalia really weighs twelve tons lying over the mountain. There is another rock over it, and, when you touch it with your finger, it begins knocking: mik-mik, kak-kak.
ვითოჟირ ტონიან ქუა რე, ვით ვითოჟირ ტონიან ქუა, აჸ.	The rock weighs twelve tons, ten or twelve tons, eh.
